KICID,window,dur1,dur2,ecosw,esinw,ecc,$a_1$,$t_1$,$\sigma_1$,$a_2$,$t_2$,$\sigma_2$,$P_{orb}$
KIC 6620003,31,0.12102357240275802,0.11913658328755661,-0.261700769798011,-0.007857211408684348,0.26181869429815796,0.028424139854988685,0.08983075145637165,0.019581630183790125,0.028633616056544558,1.804410405319448,0.01927631509284452,5.142770338752894
KIC 6628237,11,0.1661997299011082,0.1658337648002806,1.8497568443878596e-05,-0.0011021933228662713,0.001102348529735187,0.06211713544555944,3.627778767223976,0.026891138502660367,0.06229466494668631,-0.21242896993410088,0.026831925300452655,7.680234590693519
KIC 6629332,11,0.12564451633877383,0.1277453214075024,0.00015807163622888275,0.008290802375555368,0.00829230912790247,0.021315383435124742,2.064849082088063,0.020329299530006097,0.021068250745516146,-0.09082476028604566,0.02066921007079868,4.310480144332285
KIC 6634112,21,0.14272921405541616,0.43887574355404757,-0.6864496526577318,0.5091884545067584,0.8546847417831337,0.031268643902314444,2.335666974949321,0.02309360590311317,1.810898887772375e-05,1.7093870492729242,0.07101015394184004,9.9421224174423
KIC 6675060,71,0.21783303387100683,0.21542957336285085,5.535463298229345e-05,-0.005547352732562428,0.005547628905655139,0.1503336923335803,-0.4094275130363305,0.03524541398331649,0.1468670638111792,10.03448294970503,0.03485653375198909,20.88634886172008
KIC 6694186,31,0.27153858387342644,0.28890513332352397,-0.40874558997903254,0.030987142717837955,0.409918480116624,0.0663423191543496,-0.39764357862604965,0.04393497914889132,0.05810712352666628,0.359098780515412,0.04674488917012751,3.155927244253878
KIC 6695889,21,0.5905627041991982,0.13267605458089798,0.20348797127133553,-0.6331057953678096,0.6650039868906281,0.0009615049315317278,0.45169495498913564,0.09555312443994753,0.27333250551699784,-0.24494496221116882,0.021467003357011225,1.1065777794563332
KIC 6697716,41,0.0002700855407525918,0.14518227508797543,-0.0760005693383088,0.9962862680318817,0.9991808717187501,0.04497551807141262,0.02261356048002941,4.369987657780987e-05,0.1398896424624439,0.34848946941283443,0.023490511505915787,0.7215765672584515
KIC 6706287,21,0.1884163965760297,0.186976099504508,-0.0003452561305008742,-0.003836776404855468,0.0038522791924397283,0.40391330225968486,-0.6594437357488516,0.030485798138859696,0.27812566365595803,0.6077085774097211,0.030252757880260543,2.535419180763977
KIC 6707942,11,0.16489293320956122,0.16516097101973415,7.106640905896182e-06,0.0008121031344811463,0.0008121342286710172,0.03562670468955021,6.537749464992636,0.026679698623377168,0.0354645895779325,-2.476611558445464,0.026723067176873512,18.028558916249928
KIC 6758917,21,0.10955825609229836,0.008257640950162681,0.006696457869503722,-0.8598212778164148,0.8598473540889979,0.029545419662405006,0.12244064545957567,0.017726540472965478,0.00510466293211983,-1.005109148336028,0.0013360874089758602,2.2360347196140893
KIC 6766748,91,0.09349904581815183,0.3254388148841141,-0.5325502111603911,0.553637641336979,0.7681955254439787,1.973660703226283e-06,0.42814951824691616,0.015128158105061629,0.27528967842725705,0.9918417608040664,0.05265604372761376,3.501889954882456
KIC 6778050,11,0.12056568257486333,0.12034622437498466,0.15706279972946563,-0.0009109479172583277,0.15706544140887957,0.24600802240208916,1.0549219909608762,0.01950754354846165,0.2455097132245339,-0.3637834576308358,0.019472035182401162,2.364551312616725
KIC 6781535,11,0.2607495697312263,0.25536324553219814,0.2485549151052506,-0.010436331049594391,0.24877391910880664,0.0610202424659152,-1.7982206346525857,0.04218931521924657,0.03343956356802777,4.206048686128334,0.041317807244218824,9.121771954901469
KIC 6805146,11,0.5371963276714324,0.0031871835263119763,-0.34037464307987336,-0.988203994162414,1.0451803823887529,0.016190187155787822,-1.7441656725792647,0.08691843758788607,0.0003872938044785369,-0.3912963860309062,0.0005156867203722204,4.7752130144206895
KIC 6859813,51,0.25876987890207204,0.019326580501613178,-0.555435828249629,-0.8610080794048607,1.0246188911511431,0.1411387052470748,1.255194071804031,0.041869000978598254,0.005057188445792187,0.6013182051584122,0.003127043307236023,4.4664088527651575
KIC 6863840,61,0.2073844843489336,0.5950587403436751,-0.4784105011400706,0.48311736465000077,0.67991102037506,0.3972514895785753,0.23501949186666005,0.03355483727469512,5.437449933740385e-06,0.6114900946085434,0.09628058368880453,1.9263270568750661
KIC 6866228,11,0.22472679337212176,0.22270864748037056,-5.042754839074847e-05,-0.004510473930956398,0.004510755814658333,0.019367049421083415,-1.6503931592581655,0.03636082519161882,0.019307365350080853,6.051245454097525,0.03603428891670461,15.40426627840437
KIC 6867766,21,0.2865085560355283,0.11934442560954928,-0.7774407610932568,-0.4118834602333055,0.8798080028182418,5.875596158053951e-08,4.566445798531413,0.046357122644741566,0.003301952048567985,4.632121136395252,0.019309944008311118,12.96435388508533
KIC 6891512,51,0.3116639551389807,0.35585891611329,0.06708234748485266,0.06620741082833574,0.09425212248363718,0.35020176690822324,-0.08572822971012861,0.050427269580498646,0.07697667587875599,0.8656817262351798,0.057578020170688964,1.7530855485813226
KIC 6927629,11,0.296889043004116,0.29976682600820487,-7.249003041983739e-05,0.004823187290276164,0.004823732003500173,0.3567175523156619,3.8310407271611995,0.04803668682311575,0.2677218426643489,-0.03617274817656392,0.04850231249765567,7.735140882314271
KIC 6934587,11,0.1725792918936564,0.16512193210918458,0.26238159191055554,-0.02208271470289174,0.2633092213770088,0.06276534667223793,0.9393694602097554,0.02792335248537859,0.06364337387099989,-2.204456937958949,0.026716750675930823,4.713119272735492
KIC 6939670,51,0.28252800412806917,0.25818449388801534,-0.0011185321099746739,-0.0450211717490754,0.045035064335923726,0.0685607910202773,-0.5489690952047734,0.04571306881430401,0.02741112338307516,1.5674167149851614,0.04177428560511511,4.238808358786313
KIC 6949550,41,0.28492807188499303,0.2830108647798637,0.00017965703147359663,-0.0033757275322377988,0.0033805048470407794,0.24967468959081074,-0.15153288989632432,0.04610140009802878,0.25351304336322966,2.4627440635240396,0.04579119573227562,5.227358167285237
KIC 6956014,11,0.49821027048039074,0.059550719224010784,-0.25670168658283393,-0.7864650976915003,0.8272986799103288,3.08821595213079e-05,0.10938253055136675,0.0806104883257498,0.00030396497275608737,-0.8255832438280178,0.009635314326556142,2.7778524512261074
KIC 6962018,21,0.12369763217797969,0.12266687907448975,-0.0002745020665985996,-0.004183853828011893,0.004192849179106813,0.5522513297840026,0.5623639381843175,0.02001429341268144,0.260983897870134,-0.07236547337067567,0.019847517422825818,1.2699026628355843
KIC 6965293,11,0.19653700435495036,0.01641457738523444,0.6831595745135565,-0.8458374692397312,1.087266309888896,0.016052529468319397,-1.1052613953560753,0.03179971356242069,0.0002987228959012453,1.2617833098183593,0.0026558808139557364,2.531834487853573
KIC 7009828,101,0.43707075610325585,0.4335935048960815,7.273160093239676e-06,-0.0039937911350386695,0.003993797757670161,0.10357005356358809,3.611477882826617,0.07071810673115152,0.07689409313019141,-1.70981773118936,0.07015548702126209,10.642492673494125
KIC 7025540,41,0.15404435450015996,0.15673362533082535,0.00041834051213726327,0.008653350639990566,0.008663456936045819,0.4496614644270488,-0.4899944501157588,0.02492439713880118,0.35452507860303345,0.5846775186377104,0.025359521518495534,2.148199703911561
KIC 7038831,11,0.10030216132704828,0.3400016906482566,-0.7319803601797824,0.5443957127466879,0.9122291048557365,7.309375339605297e-05,0.8260117929168189,0.016228903103312764,3.569444946800859e-10,0.7229848662617726,0.05501231897188526,3.0295951574660283
KIC 7051984,11,8.823328120466378e-06,0.3586145007430753,-0.4634417139254163,0.9999507933392602,1.1021251341412839,0.00013538179537349424,0.25159084951066446,1.427615668709326e-06,3.8878860268214005e-06,-0.29014569426627385,0.05802387413194057,2.6430834805478844
KIC 7125636,61,0.18925429329913862,2.0035126309091575,0.012978413892293346,0.8273831192820739,0.8274849033668796,0.19823868534875705,0.555105684306819,0.030621369940603636,0.023384228706817993,-2.7439280140252875,0.32416861135493524,6.490809177925065
KIC 7128918,21,0.2298960956415952,0.23016505179877123,0.004451538218397079,0.0005846095865140673,0.004489761784158931,0.10929310883775514,-1.4738155649143252,0.0371972189894501,0.0603129155966175,2.1057968867598316,0.03724073613161438,7.11887600759491
KIC 7129465,41,0.639306280431124,0.22207869008802417,0.6120837583670246,-0.48436831918676365,0.7805505722812024,4.9438686098317825e-11,1.3569326337298482,0.10343984158652547,0.27522349997168205,-1.085998160901224,0.035932361726459194,2.745900794176685
KIC 7174349,31,0.07435555737920208,0.1108427656364599,0.0010554871413155776,0.19701694736281253,0.19701977464525414,0.018329969387210737,-1.0752903594389522,0.012030739118026056,0.013097925537014846,1.9029164567197299,0.017934374288824176,5.948419622761987
KIC 7174617,11,0.131593519578113,0.1329422865098535,-0.26176174588085854,0.005098617656666636,0.2618113968271894,0.08941724278481289,0.06189244363179072,0.021291849048931482,0.09050890535103667,1.6704440135641825,0.021510079718685442,4.825307814710795
KIC 7199774,11,0.17129378220676283,0.00010450169145614918,0.022983535093082343,-0.9987805981591019,0.9990450070664626,0.05512721606095775,-2.299361823705779,0.027715356846292158,0.0003329781907090425,0.1234667997770956,1.6908387639266248e-05,4.707887758130655
KIC 7200102,11,0.19641197824830314,0.4293525613249898,-0.2509454848799702,0.3722495736743527,0.4489358322548788,0.3568698298566758,-6.605289646547723,0.03177948432166147,0.11336904268823429,-1.6150145284702204,0.0694693017848597,14.666791168333084
KIC 7212066,71,0.39315414535886073,0.16238539138238395,-0.664017235918996,-0.41539573462250773,0.7832448569509259,1.9157403153802327e-09,0.682889343977126,0.06361239324534956,0.041364864007059084,0.9796556954589878,0.026273978020726448,3.8404673988570828
KIC 7212722,11,0.21302706819183892,0.287770769631323,-0.5044921822757081,0.14924924948633064,0.5261061684199676,0.2543863294338445,0.7997357827294127,0.034467808094339206,2.1708420930391674e-06,0.38553341522671125,0.04656134897317583,2.3161755218769153
KIC 7255336,11,0.10929776722382689,1.999020939191798e-05,-0.3458458251497333,-0.9996342733356177,1.0577703036107264,0.002802579714054174,0.15409552120688488,0.017684393339244885,0.0005212130385408176,-0.18261572675910037,3.2344185503473335e-06,1.2032805776986326
KIC 7257373,31,0.2736666719404153,0.27549554292723566,-0.7320078827312243,0.0033302928302543625,0.7320154583278861,0.25707952316439653,-0.5413705077651826,0.04427930408244751,0.21200492826849987,-0.45240895280786697,0.044575215652456354,2.6173393735560007
KIC 7269493,11,0.24955595707896935,0.013801867618187774,0.002087832306413865,-0.8951854372729655,0.8951878719851661,9.202836080008295e-07,0.21816392273256024,0.04037818719661934,0.00024749433378552435,-0.2497020071560671,0.002233144024583609,0.9332509887298432
KIC 7270230,11,0.12399526321860144,0.12429352231121049,-7.633001410810274e-06,0.001201258816311031,0.0012012830667563396,0.020714551085253635,5.39641876953713,0.02006245015481828,0.02051690318979616,-1.60142266579162,0.020110708515850482,13.995818890972188
KIC 7284688,11,0.07907368391548036,0.3292291885316827,-0.2882154038509498,0.6126714297082837,0.6770778388027173,0.026867431294769324,0.1416536561691826,0.01279413262194831,6.021612915943615e-12,0.6529841774480742,0.05326932669019288,1.6154946831535995
KIC 7287391,31,0.14999992559667086,0.0073902601802922074,-0.746836588798328,-0.9060899490802445,1.174207769601344,0.1750253417134846,0.805784616468094,0.02427000800187174,0.007556260117759624,0.700565260783786,0.0011957450845268055,4.28608476533547
KIC 7336754,91,0.38534887524495876,0.8110092187851761,-0.6545720939677868,0.35579676826217527,0.7450207826008488,0.09010239598150087,2.2544134575394033,0.06234949949811837,0.00035934838769916704,3.266759340241391,0.13122139995211327,12.154987159108867
KIC 7362852,11,0.36366878715935247,0.3689348345026454,-0.001594961547224557,0.0071881262767262855,0.00736295196964423,0.329960910366632,-3.2283118380198705,0.05884165834935828,0.31588855393919213,0.2829642095794693,0.05969370551305904,7.0368422901465735
KIC 7369523,11,0.37089015747693876,0.3696645445545155,-9.180660552990059e-05,-0.001654993100524788,0.0016575375155946164,0.3148598382540027,1.8083422030707381,0.06001007703153526,0.3110381876323485,-0.8507911645589514,0.05981177269694252,5.318888469709946
KIC 7374746,81,0.18827024225084985,0.3884690384955041,-0.3428307550314106,0.3471218329113608,0.48787958911923107,0.15258249406558233,-0.09301365676461727,0.030462150349519053,1.3191550046906797e-09,-0.47814072418409564,0.06285434232891754,1.3669243857908788
KIC 7376500,11,0.6741185138409156,0.24330640093053302,-0.6878496783643555,-0.4695884164184791,0.8328568069364399,1.180045396660746e-10,0.8884985147041484,0.10907246560322319,0.18560495099646762,0.5235218315748502,0.03936700817684747,5.8771187787365005
KIC 7376983,11,0.0011383056846558937,0.1892388183157041,-0.0529804623318205,0.9880415707440368,0.9894610022164779,0.0011713640881527189,-1.9113177706160762,0.00018417801185756735,5.899360810987105e-05,1.5591975577446089,0.030618866086216417,7.4431198507938205
KIC 7377033,71,0.7258173796188346,0.12287664683118756,-0.6751619317020424,-0.7104335767622526,0.9800813746882658,0.0005033237180377101,0.1846777151782857,0.11743734899317623,0.022192872262797307,0.04735887938099407,0.01988145787388497,1.9567062439701175
KIC 7449844,11,0.13861826946516675,0.13937870186242463,0.00026752088921152206,0.0027353981362686253,0.0027484487242927405,0.013082105722404765,-0.5395195853840427,0.022428454519179297,0.013090397819275538,0.6131115037588499,0.022551492582651107,2.304477231456447
KIC 7593110,11,0.14302743922222438,0.14369201048996838,1.3698498014418968e-06,0.0023178450865843016,0.002317845491375874,0.05298232919426601,-1.615670897990462,0.02314185877494635,0.052743100086060105,1.9335930473011391,0.02324938649485549,7.098515509729115
KIC 7597703,101,0.4602106433255966,0.45187740651618746,-4.1403397161277644e-05,-0.009136438977415088,0.009136532790360146,0.41385540435533863,-2.126307132790749,0.07446214357526772,0.3663234022083909,2.4822627462414957,0.073113824746166,9.217625678499036
KIC 7605600,51,0.5347239672730044,0.13079312177154134,-0.18693045550180096,-0.6069428601470914,0.6350768698965839,8.59322265630586e-12,1.4199277576121365,0.08651840934510745,0.19241676009263214,0.15266260613753008,0.021162344576893227,3.326186891538326
KIC 7670485,31,0.2814984772903817,0.3099235795830597,-0.4951761551776328,0.04806229656524394,0.49750317487190826,0.061798599996954175,-0.6064130722323199,0.045546491234419034,7.67592633718057e-06,-1.3892180035729216,0.050145676583032484,4.236849983531997
KIC 7671594,41,0.035338617918961646,0.06599948782199172,0.005426349042903096,0.30256012463275556,0.3026087809065097,0.3321424241453792,-0.5214355925581131,0.005717793100607516,0.0639005233319336,0.18845772361251706,0.010678725947279588,1.4100445748906667
KIC 7678434,11,0.1604770364654815,0.47940994707444373,-0.10172276963396826,0.49842068804805273,0.508695099383019,8.668219191573605e-05,-2.299955373420193,0.02596520594021107,3.765635366877495e-12,0.29048933062623294,0.0775685934869017,5.951744150805471
KIC 7684873,21,0.12717594504109608,0.30738749933728526,0.2790928913983241,0.41469561378769837,0.49986527597326924,0.00039240522215574234,0.8859932791538725,0.02057708489864417,1.4661468126986007e-09,-1.1114375923534632,0.049735338460440134,2.9474715281589727
KIC 7691527,31,0.19436639167231395,0.24495150216022687,-0.2830314008115191,0.1151446622094455,0.30555697845190527,0.2726208954024168,-0.5287109895074178,0.03144850814037134,3.061608124014268e-09,-2.0638455008360896,0.039633185775601196,4.8000461637202605
KIC 7695093,11,0.2426282431451101,0.24368566839717287,5.382459558972912e-05,0.002174367680969185,0.0021750337696536367,0.11309116783004691,-2.246114338472854,0.03925728215656257,0.11320003618993915,1.7871056341527143,0.03942837370362082,8.065887177068563
KIC 7708193,11,0.3943312996988251,0.39621434248091303,-1.1405118830139061e-05,0.0023819532758356417,0.0023819805803153966,0.08665441508009361,6.344289372275055,0.06380285697482635,0.08580305445551528,-1.598212826829305,0.06410753354854691,15.885235074828703
KIC 7732791,11,0.1205414167878689,0.11730853859342127,-0.26177380136946676,-0.013592090817359865,0.2621264351724343,0.12154957643473402,1.2906447578254499,0.01950361734088396,0.1216311323628605,0.258518719295705,0.018980537217102494,3.0962268138800884
KIC 7750740,11,0.23464287713999,0.23610546208141958,4.54822912049094e-06,0.0031069359561588937,0.003106939285222856,0.21161579830864355,-3.0677669173669955,0.03796524887007118,0.21050815899519787,2.806447298526745,0.038201895308999076,11.748360397206593
KIC 7763269,11,0.17119265221639512,0.1683795421145815,-3.80834918037556e-05,-0.00828427694839949,0.008284364484384492,0.008210102655263854,-3.8088845688166897,0.02769899400033954,0.00788859802832326,2.598802825775828,0.027243832410028215,12.815996229252125
KIC 7767559,21,0.28625815500919227,0.2732313722037172,0.000974926998894358,-0.023283336276852175,0.02330373855917015,0.014944065014881202,-3.713492255549649,0.04631660772522633,0.013744716731067254,0.7013509508477962,0.044208872526892706,8.818739573717188
KIC 7798259,11,0.127820444718028,0.12993816742848996,-0.2618797130551099,0.008215914466742294,0.2620085597081735,0.2835576969250556,1.3192871354585485,0.02068136503247836,0.28395015871199186,-0.41477580962113314,0.02102401284996367,5.2029870251585635
KIC 7802136,21,0.2547750464538421,0.22025015923056834,-0.7661345094234605,-0.0726801163604185,0.7695742237391339,0.0012588227716651829,-5.490080481632685,0.04122263655475607,0.05666845739500295,-5.355423926697178,0.035636505189426945,10.980160989040158
KIC 7811211,11,0.1043111841322436,0.10773382966083211,-0.15681962510478287,0.016141127147316595,0.15764812337478198,0.004590179559689987,0.3131895642025406,0.016877563528807895,0.004452048732661646,-1.4923786176696159,0.01743134803260673,4.512053299761249
KIC 7816680,61,0.27615173351037203,0.2760457086797025,0.0003082233290026786,-0.00019200529116686352,0.000363135859393651,0.13627576475328806,-3.65720940508478,0.04468138737647634,0.09959968612839049,0.6372039919360791,0.04466423254470889,8.585457498804452
KIC 7830321,51,0.09334171405950183,0.09152006717268812,-0.0006565717319645084,-0.00985410220907526,0.009875951437006807,0.0039574552846285485,0.17041487544754116,0.015102701805492188,0.0019273624839013831,-0.8424087637609207,0.014807959095829572,2.0273420818478423
KIC 7831363,21,0.1259628145127829,0.10720584610111256,-0.0005494763789623168,-0.08044377988999975,0.08044565648487036,0.003928506751496559,0.8706556778719914,0.02038080021708609,0.0017089261455948699,-0.5371031069356649,0.017345920222104304,2.8174887271449682
KIC 7836330,11,0.07232703589869982,0.07145627689938394,3.4113890727967604e-05,-0.006056050471856053,0.006056146553313296,0.02630767112958022,0.32967044339562723,0.011702524071465728,0.025351347784166964,-0.32880133579168025,0.011561635149041044,1.316886359211881
KIC 7838639,31,0.19832171759856942,0.19736514563544016,-9.196943038149284e-06,-0.002417497400118367,0.0024175148941299844,0.06141493012059372,0.8188917472059895,0.03208848040367999,0.05596706071427535,-1.2943038639234947,0.031933706932245495,4.226440713505966
KIC 7840035,11,0.30251053312997556,0.0014213354558041402,0.10159399838148657,-0.9906470126846626,0.9958427808887222,0.0018598432109226937,9.33573003083481,0.04894624467652366,0.0009398088744606492,-5.802819526992826,0.0002299722666428577,26.809231313551045
KIC 7846730,41,0.44011778964060433,0.3731327209008937,-0.7417265561980867,-0.0823670786202261,0.7462858834320155,0.16248466205147571,0.6665100273380538,0.07121111716458511,0.00011027660231962308,0.5349259852169763,0.060372924093142766,4.732862912167677
KIC 7877824,31,0.2826803380537247,0.2529738473832879,0.0008960008814365999,-0.05545833763289088,0.05546557518482303,0.0964017526616886,0.9881881249202271,0.04573771646382723,0.07543402567007247,-2.1651342534994598,0.04093120230449597,6.299458185301967
KIC 7885570,51,0.18890550505907955,0.37168522454699304,0.17790392541732547,0.32604841613480284,0.3714261384756152,6.484967014610647e-15,0.4223951444142756,0.030564935956763163,0.08427821570535735,-0.10786517629547931,0.060138718989692815,0.8646622629468055
KIC 7886329,31,0.08337073784109786,0.08809374890581778,-0.0027711627298504272,0.027545127007501766,0.027684171736476335,0.007838644123134265,0.10297293043091325,0.013489396521209378,0.003037518123671156,-0.17977406874678203,0.014253580342486052,0.5674963262725974
KIC 7919653,11,0.2886485213635783,0.29076682925088726,5.612675365862314e-05,0.003655940225026174,0.0036563710344330053,0.11179821111033533,1.1637958373447108,0.04670336932072435,0.08572167313998667,-0.9416034672317062,0.047046111819901704,4.210497715187131
KIC 7940533,41,0.4145754431686246,0.011199539874946485,-0.4513329804742658,-0.947392212689958,1.0494062435155218,0.0715934882172888,1.080149158381618,0.06707836209290333,0.0035684184974201826,1.9112315179592039,0.0018120870480502764,3.9078035797244253
KIC 7941635,11,0.10141286407184857,0.09971830089006972,0.2616970340940989,-0.00842516465362135,0.26183262029985604,0.009213754552101164,0.9011353361196037,0.016408614955813826,0.009675582074723958,-0.6241551977879645,0.016134434406604524,2.2881594469125393
KIC 7943535,31,0.17772939840923918,0.17377630418712897,0.14971834953169197,-0.011246173797213904,0.15014013657770206,0.011003812954940101,-1.1824645118347434,0.028756640407665825,0.007127293227091727,1.62689595606811,0.02811702923438598,4.7191264859622795
KIC 7943602,11,0.3398279739407162,0.07190761146926317,-0.6264478395735742,-0.6507097563711327,0.9032497344272942,2.4209981449701052e-11,3.418727923319267,0.05498421158539629,0.0008055889663337395,2.6654463588400077,0.0116346611427468,7.44416171078357
KIC 7947631,21,0.11366570220234917,0.11465842490521805,-1.4936129777931297e-05,0.0043478659721375035,0.004347891626943333,0.015429042716230199,-0.06866661093646906,0.018391125802335817,0.013385731056710893,1.1895970630771178,0.018551748468290025,2.5165752064200637
KIC 7950775,21,0.2342300681368884,0.23297559236780074,-0.3287148342255607,-0.0026850611521539646,0.32872580031589954,0.0296794233862677,0.09978304167363605,0.037898456318217116,0.021580179819054593,-0.8623495537948389,0.03769548197117794,3.3093267266664084
KIC 7960547,11,0.24600302361537185,0.2292051935892334,-0.016132914154065224,-0.03534835766298591,0.03885585295129696,0.2523011559441044,-3.0142874908522854,0.03980332208752928,0.2419251165661303,0.2998996608333896,0.0370854309450719,6.767383564120459
KIC 7967100,11,0.12200581866270621,0.12288723463879592,0.26178347832815335,0.003599187335886501,0.2618082192656784,0.007847255647203396,2.7819685080424543,0.01974055775988011,0.007643714407515089,-1.072344814715632,0.01988317098257054,5.7815578200247755
KIC 7970760,11,0.37526056296132304,0.24173896868944822,-0.6624612504099557,-0.21640469307106314,0.6969116870005145,0.1449491490878386,-0.22595891267221047,0.06071720922280474,0.020516325131336263,-0.5503495791621786,0.03911339743082744,4.144822372600421
KIC 7985167,11,0.15157224564682004,0.15006749964617816,-0.2622328405845075,-0.00498855347852175,0.26228028585242125,0.08060395784669884,-0.7198768474027336,0.024524409596051414,0.08038892650690906,0.6634901415593878,0.02428094149211009,4.153539407366215
KIC 8008128,11,0.320610742224682,0.5866084098762869,-0.46386731002466164,0.2932011157784738,0.5487620391419742,0.08607176625617113,5.047119923567191,0.051874860926276176,2.6786045711913723e-07,2.006535859384739,0.09491331909019782,14.85437005260389
KIC 8016214,61,0.417723614276986,0.37974913786648945,-0.0017244423244872362,-0.04761852528306138,0.04764973925914012,0.2500873651981197,-0.9642417315513329,0.06758773659883903,0.20010530537358878,0.6198768005129058,0.06144346124214446,3.1752086416364125
KIC 8019043,11,0.14602340026763955,0.1455325348572365,6.118629044954998e-05,-0.0016836063041996093,0.0016847177655855727,0.07486318344130305,0.4811678447824712,0.02362660567236169,0.07488141455410656,-1.504585793480398,0.02354718358337774,3.971197901129239
KIC 8043714,11,0.18698079513582933,0.1860681324487965,3.466048973432634e-05,-0.0024464959407365394,0.0024467414529510444,0.02599271284881486,5.33616444242781,0.030253517634035547,0.02546182198438392,-1.4793157936463657,0.03010584868933998,13.630358949330429
KIC 8081482,41,0.2721381417844222,0.21286047905263006,0.00019973635914864843,-0.12222233256969993,0.1222224957746793,0.07379696355805801,-0.46286853089134017,0.04403198769899273,0.002335404552518093,0.9472036907167589,0.034440853949358544,2.819427428336785
KIC 8088354,41,0.17740729372358333,0.16931413961686947,-0.000300093490664665,-0.023341949266709804,0.023343878248328696,0.16885481622499277,1.092363021573132,0.02870452382649274,0.02129080151642168,-0.3559898004486708,0.027395050410762706,2.897812871970242
KIC 8094140,11,0.09074508933669495,0.08957212526664127,-0.2632358430768899,-0.006505003266793164,0.26331620563099034,0.3400959124244293,-0.06924104256013253,0.014682567578427081,0.35689754012163705,0.635246099386724,0.014492781835181724,2.1192755045308624
KIC 8095099,81,0.37029514644686046,0.36137166908692886,6.374149473702249e-05,-0.012196094138041999,0.012196260705730004,0.2692389408078135,1.3553167827554564,0.05991380416737378,0.25312077707818104,-0.7481248060011844,0.05846998433834004,4.206541782188761
KIC 8097825,41,0.3438301677460762,0.316276955701703,0.0005199343965403745,-0.041740516146017814,0.04174375426231665,0.18622266930614234,1.3473554835802086,0.05563176707780571,0.11086164200384219,-0.12200322903114363,0.051173653687854447,2.9367732782748552
KIC 8098300,101,0.9573194925941009,0.30121028143012774,0.08352889819931629,-0.5213299078861062,0.5279791186125904,0.003229991687316922,-0.1375789566628015,0.15489442180178187,0.3042054692104952,1.0533335667943056,0.0487358637777717,2.15286311136731
KIC 8112324,11,0.11434363030312683,0.11534868601908399,0.00010178919773156652,0.004375661023624774,0.004376844803559277,0.12231808817924858,-0.1619369768238983,0.018500814659614378,0.12185026074891316,0.41404242521002643,0.018663432808733976,1.1518095272129005
KIC 8127648,21,0.134092617567517,0.13380029108209046,-0.0007569868996817967,-0.0010912065082277905,0.0013280665683197306,0.1277328169622025,0.6473301962928484,0.021696203437502205,0.09812794548233489,-0.3751568369381859,0.02164890497310471,2.046946966463838
KIC 8128067,11,0.40423196585568366,0.7285032018934032,-0.33227790590947437,0.28627277166832876,0.43858945102937963,0.0002625374475301987,1.464385166628189,0.06540478608175748,0.0022466808942974118,12.284003668946253,0.11787191539603363,37.50751973655555
KIC 8128965,81,0.4145310303606675,0.43525399143218646,-0.0006824049998744823,0.024386121830905105,0.024395667946084203,0.2225895475152604,-0.6442498218533518,0.06707117609464222,0.10157985062459851,2.9229172614620715,0.0704241539646486,7.140538330691507
KIC 8145789,11,0.11426579470203357,0.11298509625092756,0.2616195069167257,-0.0056356146536351735,0.26168019900610545,0.015205539731547223,-1.2257789801275512,0.018488220848958507,0.015172541935593939,0.4445529397479998,0.01828100366846531,2.505928332118297
KIC 8155368,11,0.11664954659750382,0.11341905245032124,-0.2618544247482418,-0.014041438773272538,0.26223062705003813,0.04821164807289109,0.3770205499761643,0.018873912224120222,0.04728772178586073,-0.34155490551342454,0.018351217839504726,2.155952984788364
KIC 8176653,11,0.2853578091611425,0.0014476904337913377,-0.014619054243780459,-0.9899047233345527,0.9900126655892034,2.6992041997846486e-06,0.36936222053091744,0.04617093164672363,0.00075622587618334,-0.16502195101267592,0.00023423650560216324,1.0890392380765213
KIC 8180020,21,0.33886984477475934,0.341805301931962,0.00011146359700743347,0.00431256697325315,0.004314007189638385,0.06440396506468932,4.243259662616513,0.05482918615833635,0.06467194493819968,-1.560815729821897,0.05530414351855532,11.606503591517729
KIC 8195877,21,0.14341837475751196,0.1389285147647017,-0.0013361850666568766,-0.015901928299645558,0.015957967106728383,0.0728815098257394,0.09566658643433319,0.023205112196785716,0.04567122392936701,-0.6581963521632379,0.022478652250093545,1.5102953179503351
KIC 8211824,31,0.09227961242870733,0.08912498760963006,0.2633383834961338,-0.017389993519516724,0.2639119476207276,0.06130431821435671,0.24514482799148174,0.01493085361973045,0.06057506967488095,-0.597228681190303,0.014420434902538724,1.2617060194301999
KIC 8229048,71,0.20212263949288073,0.19912506326816537,-0.0002387547950235305,-0.0074706377235023705,0.007474451942983071,0.033561140841348105,0.4185304261173678,0.032703470073991346,0.015294183396521258,-2.3201101149753818,0.03221846184034942,5.478946638386871
KIC 8230809,91,0.27410931044302145,0.2385938697472969,-0.7467278619661885,-0.06927095845697896,0.7499339741084835,0.0339699079283102,0.6021061904493524,0.04435092305130669,0.032353126357629325,0.7024989160133959,0.038604520001795,4.077975053627352
KIC 8231877,41,0.12200291293213475,0.12384783721076209,1.7444991727518965e-05,0.007504245065573108,0.00750426534258449,0.018900916892174144,0.2638602685955934,0.019740087612285396,0.011151034118060064,-1.0439416791912002,0.020038596607053358,2.615545799977022
